tweet,label
خونه و باغچه خوبی داشتن خیلی خوبه میشه تو خونه آروم شد و تو باغچه خودتون رو تازه کرد چه حس خوبی داره که به باغچه خودتون سر بزنی و از گلها و درختان لذت ببری,home_and_garden
هنر و طراحی همیشه بهم ربطی ندارن من خودم کلاهبرداری میدونم ولی همچنان عاشق تماشای نقاشی‌ها و طرح‌های جدیدم هرچند ممکنه نفهمم چی نقاشی میکنن ولی خب احساس خوبی بهم میدن,art_and_design
ما همه باید به محیط زیستمون اهمیت بدیم و سعی کنیم در همه اقداماتمون پایداری رو در نظر بگیریم اینکه آلودگی رو کاهش بدیم و منابع طبیعی رو حفظ کنیم بهترین هدیه‌ایه که به زمین می‌تونیم بدیم بیایید همه دست به دست هم بدیم و برای زندگی بهترمون و محیط پاکترمون تلاش کنیم,environment_and_sustainability
چقدر خوبه که توی شهرهای پرترافیک ماشینمون برامون می‌تازه و می‌ره نمی‌دونم چیکار می‌کردیم بدون خودرو,automotive
هر روز صبح بیدار شدن یه فرصت دیگه برای رسیدن به آرزوهاست همیشه به خودتون اعتماد کنید و با انگیزه و انرژی برای رسیدن به موفقیت تلاش کنید شما میتونید,inspirational_and_motivational
Wtffff یعنی چی بچه ترنس؟ مگه بچه نسبت به احساسات و عواطفش آگاهه یا مگه این احساساتی که داره ثابته اصن که اسم ترنس روش میزارن,social_issues_and_activism
اینایی که تو مترو میدوعن رو واقعا دیگه نمیتونم میخوام یکیشونو نگه دارم بگم پدسسگ چرا آدمو هول می‌کنی,social_issues_and_activism
علم و کشف همیشه جذاب بوده و هست همیشه دلم میخواد بیشتر بدونم و بیشتر کشف کنم علم و دانش واقعا دنیای جالبیه که هر روز میشه چیزهای جدید یاد گرفت,science_and_discovery
الان که دقت می‌کنم اگه منو از عکس حذف کنیم بار علمی عکس واقعا بالاس,science_and_discovery
کسی در جریانه چی میزدن وقتی عداد به فرانسوی نوشتن اولین بار؟,funny_and_humorous
هر کس به ایمان و روحانیت خود احترام بگذارد می‌تواند آرامش و شادابی را در زندگی پیدا کند فقط به خدا و خودتون اعتماد کنید و از این دوستی بزرگ لذت ببرید,religion_and_spirituality
روزهای عجیبی رو دارم میگذرونم,health_and_wellness
سفر و ماجراجویی یعنی زندگی کردن به جون و جسم اینکه بری و دنیا رو ببینی طعم هر چیزی رو تجربه کنی و خاطراتی بسازی که همیشه بهشون خندیده بشی یه تجربه که هیچوقت پشیمون نمیشی بهتره همیشه سفر و ماجراجویی رو در برنامه‌های آینده داشته باشیم,travel_and_adventure
به نظر من این روزها دنیای تجارت و مالی خیلی پیچیده شده هیچ وقت نباید از یاد ببریم که پول تنها یک ابزاره و زندگی بیشتر از اونه باید هوشمندانه با پول کنار بیایم و به جای خرج کردن برای چیزهای بیهوده سرمایه گذاری هوشمندانه کنیم,business_and_finance
خبر خوب برای دوستانی که به کسب و کار و مالی علاقه دارن این روزها بازار مالی و کسب و کار خیلی فعال‌شده و فرصت‌های زیادی وجود داره پس اگه دنبال رشد و پیشرفت هستی حتما باید به این زمینه توجه کنی این کارها میتونن بهت کمک کنن تا به آینده‌ای روشن برسی,business_and_finance
ورزش و ورزشکاران یکی از بهترین راه‌ها برای بهبود سلامتی و انرژی مثبت است برای همه‌ی دوستداران ورزش آرزوی موفقیت و پیروزی دارم برید و تمرین کنید ‍️,sports_and_athletics
بازی‌ها خیلی خوبن وقتی می‌شینی پشت کامپیوتر یا کنسول و می‌رقصی تو دنیای مجازی همه مشکلات فراموش میشن بهترین راه برای استراحت و سرگرمیه,gaming
من حقیقتا خسته‌ام از تمام این هرج و مرج سیاسی و مسائل کنونی همه چیز به نظرم پیچیده و پر از تضاد است خواهشا بیایید به جای صرف وقت در صداقت و راستگویی بین مردم و مسئولان به بحث‌های بیهوده و تخاصمات بیهوده فکر کنیم,politics_and_current_affairs
یه کتاب خوب پیدا کردم که نمی‌تونستم از دستش بدم داستانش خیلی جذابه و نویسنده‌ش هم واقعا استعداد داره عاشق خوندن همچین کتابایی هستم کی دیگه کتاب خوبی خونده؟,books_and_literature
دنیای تجارت و مالی همیشه پر از رقابت و هیجانه همه توی این دنیا به دنبال سود و موفقیت هستن باید هوشمندانه تصمیم بگیریم و به راهنمایی‌های خبره‌ها گوش کنیم همیشه بهترین راهکارها در این حوزه پیدا میشه و میشه به سرعت پیشرفت کرد,business_and_finance
آدم‌ها در توییتر,social_issues_and_activism
هنر و طراحی یه چیز بی نظیره بازتاب دل و جان انسان توی آثار هنری رو نشون میده هر کسی باید یه بار در عمرش به یک نمایشگاه هنری بره و این تجربه رو تجربه کنه مطمئنم که عاشق هنر و طراحی میشی,art_and_design
ترم یک یه استادی داشتیم می‌گفت اگه بری سردر دانشکده اعلامیه بزنی که فلانی هستم و یه خنگم که نمیتونه این درس رو پاس کنه با پاست می‌کنم اون موقع بهش خندیدیم الان که اومدیم بالا می‌بینیم چه اسطوره طلایی بوده,education_and_learning
آرامش خونه و باغچه یه چیز دیگه ست از چیدمان داخلی خونه تا باغبونی همه چیز میتونه روح و روان آدمو شاد کنه همیشه به خونه و باغچه‌تون اهمیت بدین و ازشون لذت ببرین,home_and_garden
سفر و ماجراجویی یعنی دل بردن به دور از همه چیز و تجربه کردن لحظاتی پر از هیجان و هیاهو هیچ‌چیز بهتر از این نیست که جهان را بشناسیم و به سرزمین‌های جدید برویم بزنید برید و این زندگی را تجربه کنید,travel_and_adventure
Are you radical Because you can’t be real,social_issues_and_activism
ورزش و ورزشکاران یه حس خیلی عالی بهم می‌ده همون حسی که وقتی توی بازی توپ رو به دروازه می‌فرستی و گل می‌زنی بهت میگن مثل توپ و دروازه تو هم باید به اهدافت برسی و همیشه پیشرفت کنی برای همین ورزش خیلی خوبه ️‍‍,sports_and_athletics
منکه حالا موافق این کسشرایی که سر پریود از پارتنرتون می‌گیرید نیستم ولب خب کاش حداقل یه بار پسرا پریود شن بعد راجبش زر بزنن که چیز مهم و سختی نیست,health_and_wellness
ورزش و ورزشکاران یکی از بهترین راه‌ها برای بهبود روحیه و سلامتی است همیشه باید به فعالیت بدنی اهمیت بدهیم و ورزش را جزئی از زندگی خود کنیم با ورزشکاران معروف و انگیزه‌بخش مثل مسی و رونالدو می‌توانیم انرژی و انگیزه بیشتری برای ورزش کردن داشته باشیم,sports_and_athletics
فقط داداشم بهم نگفته بود needy که اونم گفت,other
چیزی که همیشه باید در برنامه‌هامون داشته باشیم سلامتی و روحیه خوبه حتی کوچکترین تغییرها در روزمره میتونن به ما کمک کنن تا بهترین نسخه خودمون رو داشته باشیم به سلامتی و آرامش‌تون فکر کنید,health_and_wellness
بوی بهشت هم‌اکنون شیراز,travel_and_adventure
ورزش و ورزشکاری یکی از بهترین راه‌ها برای سلامتی و شادابیه بازی کردن و تمرین کردن خیلی خوبه هم فیزیکت رو قوی می‌کنه هم روحیتو مثبت می‌کنه پس بزن به ورزش و بریم سراغ سلامتی و شادابی,sports_and_athletics
سرمایه‌گذاری در حوزه کسب و کار برای بهبود وضعیت مالی خیلی خوبه به خاطر اینکه تنها کارمند خودت هستی و هیچ رئیسی نیست که برات دستور بده,business_and_finance
اووف حیوانات خونگی چقدر قشنگن دلم میخواد یه خرس کوچولو داشته باشم یا یه گربه دیوونه وای خدا آرزومه یه مزرعه پر از حیوونا داشته باشم باهاشون بازی کنم و دلشونو شاد کنم چه خوب میشه,pets_and_animals
این روزها همه اخبار سیاسی و امور جاری رو دنبال می‌کنم خیلی جذابه ولی اغلب دلم میخواد ازشون فرار کنم,politics_and_current_affairs
پرنیا گفت اونی که ویولن می‌زنه تویی ذوقیدم,entertainment_and_pop_culture
دیگه چه خبره؟ من دیشب یه نقاشی خیلی قشنگ دیدم هنر و طراحی واقعا جذابه هر وقت نقاشی می‌بینم میشه دلم روشنتر میشه امیدوارم همیشه هنرمندان تون بتونن اثرهای بی‌نظیری خلق کنن,art_and_design
این هوای گرم چقدر خسته‌کننده است کاش بیاید زودتر زمستون,weather_and_seasons
دنیا برای من به خاطر خانواده‌ام زیباست هیچ‌چیز بیشتر از دیدن رشد و شادی فرزندانم نمیتونه بهم انرژی بده خانواده همه چیزه,family_and_parenting
معدل دیپلم بنده شد کل تابستون رو اجازه ندادن از خونه بیام بیرون چون دختر همکار پدرم شده بود و من بی‌عرضه بودم که از اون بیش‌تر نشدم,education_and_learning
هوا چقدر خوب شده اونقدر آفتابی و گرمه که میشه بیرون پیاده رفت و لذت برد از فصل بهار مردم همه‌جا خندون و شادن امیدوارم این هوا خوب بیشتر ادامه داشته باشه,weather_and_seasons
یه کشوری که سیاستمداراش اصلا به مردمش فکر نمیکنن و فقط به منافع خودشون توجه دارن چه بلاهایی به سر مردمش میاره,politics_and_current_affairs
خانواده و پرورش یکی از با ارزش‌ترین چیزها در زندگیه هیچ چیزی نمیتونه جای خونه و عشق و محبت خانوادگی رو بگیره همیشه باید از خونواده‌امون مراقبت کنیم و بهشون احترام بذاریم,family_and_parenting
آخرین دستاوردهای فناوری و نوآوری چقدر شگفت انگیزه هر روز چیزی جدید یاد می‌گیریم و دنیا رو بهتر می‌کنیم به همه مهندسین و مخترعین تبریک میگم,technology_and_innovation
آخه چی میشه دوستی با کتابا نداشته باشی؟ کتابا دوستای وفاداری هستن که همیشه باهاتن هر وقت خواستی باهاشون حرف بزنی میان جوابتو میدن کتاب خوندن همیشه بهترین رفیقه,books_and_literature
اگه میخوای برای آینده‌ی مالیت برنامه‌ریزی کنی حتما به مسائل مالیاتی و سرمایه‌گذاری توجه کن یادت نره که همیشه باید به دستمزدهاتمون هم اهمیت بدیم موفق باشی,business_and_finance
اگه به دنیای انیمشن علاقه داری بهترین پادکسته,entertainment_and_pop_culture
از سوالایی که جوابشون به عهده خودمونه متنفرم,social_issues_and_activism
هنر و طراحی یکی از بهترین راه‌ها برای بیان خلاقیت و احساساته هیچ‌چیز بهتر از این نیست که بتونیم از طریق هنر و طراحی خودمون رو به دیگران نشون بدیم هنر خیلی جذاب و معنی‌داره و همیشه نشون میده که جهان اطرافمون چقدر زیباست,art_and_design
علم و کشف‌ها همیشه جذابن هر روز چیز جدیدی یاد می‌گیریم و دنیای پیرامونمون رو بهتر می‌فهمیم وقتی به کشف چیزهای جدید فکر می‌کنم هیجان‌زده میشم,science_and_discovery
دیگه برنامه‌هام واسه procrastination رو هم procrastinate می‌کنم عالی,funny_and_humorous
از اون بالاییایی که همیشه در مورد پول و کسب و کار حرف میزنن یکم به ما هم برسه بگید چه تجربه‌ها و دانسته‌هایی در این زمینه دارید؟,business_and_finance
ماشینای جدید چقدر قشنگ شدن همه چیز تکنولوژیک و به روزه بهترین قسمتش اینه که بیشتر ماشینا الان هیبریدی هستن که خیلی خوبه برای محیط‌زیست عاشق رنگ و طراحیشونم,automotive
امتحان دروس مرکز معارف بی لایک,education_and_learning
اووه بابا این رنگ شلوار چه جذابه میخوام همین الان برم خرید کنم,fashion_and_style
آخه آدم چطور می‌تونه انقدر بی‌رحم باشه که بدون اینکه ذره‌ای فکر بکنه جلوت واسته و بدترین حرف‌ها رو بزنه و بدترین قضاوت‌ها و پیش‌بینی‌ها رو در مورد تو و آینده‌ات بکنه من که مثل همیشه رنجیدم و سکوت کردم و شما هنوز برام عزیزید ولی نمی‌دونم تا کی,social_issues_and_activism
جدیدا عاشق شدم از خوندن کتابا واقعا دنیای دیگه‌ای رو برام باز کردن هر بار که می‌خونم یه تجربه جدیده و هیجان‌انگیز راستش اصلا نمی‌فهمم چطور زندگیم قبل از خوندن کتابا بوده اگه هنوز شما هم نخوندید پیشنهاد می‌کنم امتحان کنید قول می‌دم پشیمون نمی‌شید,books_and_literature
بچه‌ها مشکلتون با چیپس لیمویی چیه؟,food_and_cooking
حالا خون بدیمون شده است,entertainment_and_pop_culture
آب زنید راه را,environment_and_sustainability
چقدر دلم می‌خواد یه خونه با باغچه داشته باشم می‌تونم هم آرومی خونه کنم و هم به باغچه‌ام برم و لذت ببرم خیالم راحته وقتی فکر می‌کنم به خونه و باغچه,home_and_garden
میدونید چی این روزا بیش‌تر از همه داره اذیتم میکنه؟ اینکه این ذره انرژی و جونی که هر روز جمهوری اسلامی داره ازم میگیره رو من خیلی سخت بدست دارم میارم و حس می‌کنم داره همه‌ی توان زنده بودنم حیف و میل میشه,social_issues_and_activism
دین و معنویت چیزهایی هستن که هر کس به شیوه‌ی خودش بهشون نگاه میکنه همه نظرات رو باید احترام کنیم و به هر کسی فرصت بدیم که بر اساس اعتقاداتش زندگی کنه هیچکس رو نمیشه به دلیل دین و باورهاش قضاوت کرد,religion_and_spirituality
یه مزخرفی که گریه کردم از خنده هر چی بیشتر فکر می‌کنم بیشتر می‌خندم,funny_and_humorous
بهترین حس دنیا اینه که بتونی به جایای جدید بری و ماجراجویی کنی حتی اگه فقط یه سفر کوتاه باشه همیشه ارزششو داره یادت نره از زندگی لذت ببری و جاهای جدید رو کاوش کنی,travel_and_adventure
اوهوم این هوا چقدر سرد شده باید کلاه و دستکش بپوشم ولی خب زمستون دیگه,weather_and_seasons
چه دوران خوبی بود,other
بریم دوبای,travel_and_adventure
سفر و ماجراجویی که آدم رو به زندگی میبره هیجان و آزادی که توی هیچ‌چیز دیگه‌ای پیدا نمیشه همه باید حتما یه بار توی زندگیشون برن سفر و تجربه‌ی این ماجراها رو بهترین حسه,travel_and_adventure
ببخشید فردا تعطیله یک گاو به من می‌دید که برم داخلش؟,other
فاشن و استایل یه چیزیه که هر کسی به سلیقه خودش داره همه باید آزاد باشیم تا به هر شکلی که دوست داریم لباس بپوشیم و ظاهرمون رو بسازیم برای خودم این آزادی خیلی مهمه و دوست دارم هر روز با جدیدترین مدل‌ها و رنگ‌ها بازی کنم,fashion_and_style
اشرف مخلوقات ایشونه جدی,inspirational_and_motivational
تازه یه گلدون جدید برای خونه گرفتم حس خوبی داره واقعا,home_and_garden
بازی کردن خیلی خوبه مخصوصا وقتی دوستاتم همراهتن و همه با هم وحشتناک می‌خندیم,gaming
ماشینای الکتریکی خیلی جذابن فقط باید قیمتاشون یه کم پایین بیاد تا همه بتونن استفاده کنن,automotive
هر روز داریم به دنیای علم و کشف‌ها نزدیک‌تر میشیم دانستن هر چیزی که قبلا نمی‌دونستیم خیلی هیجان انگیزه,science_and_discovery
این‌جوری که تو اوج دل‌خوشی می‌ترسی می‌گی کی این خوشی تموم می‌شه؟ کی دوباره قراره این حس‌و تجربه کنم؟,inspirational_and_motivational
نتیجه‌گیری امشب وسط درس خوندن واسه این دهن سرویسیا این همه جزا خوندن نمیصرفه,education_and_learning
بعد این عروسی بشدت ازدواجی هستم سریع فوری انقلابی زن,family_and_parenting
دین و معنویت جزء بزرگترین و مهم‌ترین بخش‌های زندگی ماست هر کدام از ما بر اساس باورها و ارزش‌های خود به آن پایبندیم امیدوارم همه بتوانیم با احترام به همدیگر در جهانی پر از تنوع در کنار هم زندگی کنیم,religion_and_spirituality
طلبه شادی‌آفرین چیه دیگه,education_and_learning
نیاز به یه تلنگر دارم نیاز دارم یکی چندتا سیلی محکم بهم بزنه تا به خودم بیام از دست این اسما خیلی وقته که خسته‌ام,inspirational_and_motivational
اوه اونطور که برف میاد بیرون خونه نمیام دیگه واقعا نمیتونم با این هوا کنار بیام,weather_and_seasons
من خیلی دوست دارم که با مد و استایلم بازی کنم و همیشه آخرین مد رو دنبال کنم قیافه خودم رو با لباس‌های خفن و شیک بهتر می‌کنم فشن یه چیزیه که وقتی روش کار کنی حس خوبی بهت میده,fashion_and_style
لوازم آرایش و زیبایی یعنی دلیلی برای خوشحالی و اعتماد به نفس بیشتر هر روز با استفاده از آنها می‌توانیم جلوه‌ای زیبا و دلچسب داشته باشیم زیبایی و آرایش شما را متفاوت و جذاب می‌کند برای همیشه زیبا و خوش‌تیپ باشید,beauty_and_cosmetics
بابا تو رندوم اردیبهشت از خودتون عکس بذارید در و دیوارو میخوام چیکار من اخه,other
ماشینای جدید چه خبره؟ میخوام یه ماشین بخرم بگید چیزی که خوب باشه و قیمتشم مناسب باشه,automotive
ببخشید کجا باید بیایم؟,other
در ستایش گفت و گو,art_and_design
همیشه سیاست و امور جاری رو باید دنبال کنیم ولی خب گاهی وقتا خسته میشیم و فقط میخوایم توی یه دنیای رویاها زندگی کنیم ولی خوب باید بیداریم و به واقعیتا روبرو بشیم,politics_and_current_affairs
لوگوی مرکز مشاوره‌ی شریف هم چیز خوفیه‌ها,health_and_wellness
شما نمی‌فهمید ولی یه فوتبالیست بارها تو ذهنش شمارو دریبل می‌زنه,sports_and_athletics
سلام دوستان دوست دارم راجع به سلامتی و بهبود حالمون حرف بزنیم به نظرتون چه راهکارهایی برای حفظ سلامتی و روحیه خوب داریم؟ میخوام از تجربیاتتون استفاده کنم و مشاوره هاتون رو بشنوم ممنون میشم نظرتون رو بگید,health_and_wellness
آرت و دیزاین یکی از بهترین راه‌ها برای بیان خلاقیت و احساساته اصلاحات خلاقانه طرح‌های زیبا و ایده‌های نوآورانه رو میشه توی این دو حوزه پیدا کرد اگه دنبال الهام بخشی می‌گردی به آرت و دیزاین سر بزن,art_and_design
دیری دیدی دین دین دین دین دین دین,religion_and_spirituality
بیا انقد نگاش کردم فکر میکنه خلی چیزیم,funny_and_humorous
واقعا دیروقت صبح ورزش کردن چقدر خوبه انرژی می‌گیری روحت پر شور میشه و دلتنگی‌های روزانه رو فراموش می‌کنی فقط باید خودتو وادار کنی بری ورزش بعدش همه چیز راحت میشه,sports_and_athletics
در حال حاضر در کنار خودم با خشم هستم,social_issues_and_activism
بازی‌ها خیلی باحالن وقتی کسی یک بازی جدید راه‌اندازی می‌کنه من کلا دنبالش می‌رم و خودم هم می‌خوام اونو تجربه کنم یکی از بهترین راه‌ها برای استراحت و خنده داره کسی هست که همینطور بازی کنه؟,gaming
اصلا هیچ‌چیز بهتر از یه غذای خوشمزه و خوش‌رنگ نیست عاشق آشپزی هستم و هر روز سعی می‌کنم یه دستور جدید امتحان کنم خدایا برای همیشه ازمنو نذر کن,food_and_cooking
چقدر جذابه که میشه با آرایش و محصولات زیبایی خودمون رو بهتر نشون بدیم همیشه دنبال راهکارهای جدید برای زیبایی و طراوت صورتمون هستیم,beauty_and_cosmetics
یعنی قشنگ جیزز فاکینگ شت,funny_and_humorous
اسپانیاییا به موس میگن علموص,funny_and_humorous
حیوانات خانگی و خرسندی که به زندگی ما می‌آیند آیا شما هم یک حیوان خانگی دارید؟ چه حسی دارید وقتی به خانه برمی‌گردید و اون رو می‌بینید؟ حس عشق و بهترین دوستی رو بهمون می‌دهند حتما بگید با چه نوع حیوان خانگی دوست شدید و چرا؟,pets_and_animals
من فقط به عشق این داییم درس میخونم میبینه درس میخونم سر ظهر قهوه میاره یا میاد قهوه میزنه باهم می‌خوریم بعد میره سرکار انرژی بیشتر از این,education_and_learning
حسن شماعی‌زاده زده تو کار تحلیل سیاسی و حقا که بینش سیاسیش عمیق‌تر و پیش‌ران‌تر از اکثر رهبران اپوزیسیون فعلیه,politics_and_current_affairs
دین و معنویت یعنی ارتباط با دنیای نامرئی برای هر کسی یک معنا و اهمیت داره هر کدوم به روش خودشون به خدا اعتقاد دارن و این‌که خوبه همه بیاین با هم احترام بذاریم و درک کنیم که همه ما به یه چیزی بیشتر از خودمون نیاز داریم,religion_and_spirituality
خونه و باغچه خوبی داریم همیشه لذت می‌برم از تزئین و ترتیب دادن به فضای خانه و همچنین مراقبت از گیاهانم هر روز که می‌بینمشون خوشحال میشم,home_and_garden
دین و معنویت یکی از مهمترین بخش‌های زندگیه هرکسی به روش خودش به خدا اعتقاد داره برا من معنویت یعنی صلح داشتن با خودم و دنیا حالا شما چطور؟,religion_and_spirituality
دیگه وقتشه که هممون به محیط‌زیست و پایداری فکر کنیم نمیشه بیخیال بشیم و همینجوری زمین رو به هرج و مرج بکشیم بیاید با هم‌دست بکشیم و برای زندگی بهتر آینده بچه‌هایمون بجنگیم,environment_and_sustainability
دنیا همان یک‌لحظه بود,inspirational_and_motivational
خوبه؟ به فرم موهام می‌یاد,beauty_and_cosmetics
این روزا همه دارن درباره سیاست و امور جاری حرف می‌زنن ولی هیچکی هم خبر نداره که چی میشه توی کشور نفهمیده‌ها,politics_and_current_affairs
خونه بدون حیوون خیلی خلوته و خسته‌کننده حسابی حیوون خریدم و حالم خوب شد حیوونا خیلی دوست‌داشتنی اند و بهت انرژی می‌دن همشون رو دوست دارم,pets_and_animals
ماشینای جدید بهترین حسیه که میتونی داشته باشی اگه یه ماشین خوب داشته باشی همه چیز عوض میشه,automotive
سلام کصکش هستم,other
بازی کردن خیلی خوبه ولی خوبیش اینه که میشه با دوستا هم بازی کرد و تو کرونا خیلی کمک میکنه به تفریح,gaming
خانواده یعنی همه‌چیز همشون رو دوست دارم ولی والدینم خیلی خاصن بهشون مدیونم که همیشه پشتمن و همیشه حامیم بودن خداحافظی ازشون برام سخته ولی خوشبختانه همیشه جمع و آرامش داریم,family_and_parenting
حفاظت از محیط‌زیست و پایداری خیلی مهمه باید همه دست به کار بشیم و به طبیعتمون احترام بگذاریم هر کار کوچیکی هم که بکنیم میتونه تاثیر بزرگی داشته باشه بیایید با هم دنیای بهتری بسازیم,environment_and_sustainability
«بنویس سکوت بخوان خیانت»,social_issues_and_activism
دلیلی نداره اگه خونواده‌مون رو نادیده بگیریم خیلی از کسانی که پشت سرشون هستن برای ما ارزشمندن برا همین باید به خونواده و والدینمون احترام بزاریم و دست از اینکه روزی یه تماس باهاشون برقرار کنیم برنداریم,family_and_parenting
مذهب و روحانیت دو موضوعی هستن که هر کسی بر اساس باورهایش بهشون نگاه میکنه برخی از ما باور داریم و برخی دیگه نه ولی مهم نیست که چه باوری داریم مهم اینه که با احترام به همدیگه بتونیم در کنار هم زندگی کنیم,religion_and_spirituality
دنیای زیبای ما رو باید حفظ کنیم با همدیگه برای حفظ محیط‌زیست تلاش کنیم و از منابع طبیعی با هوشمندی استفاده کنیم بزرگترین ثروتمون طبیعته باید ارزششو بدونیم و بهش احترام بذاریم,environment_and_sustainability
بارها این متن رو خونده‌ام و هر بار برام مثل روز اول که از رمان برداشتمش شگفت‌انگیزه,books_and_literature
اوکی دیگه مد و استایل چه جوری میشه حالا؟ مگه میشه از جدیدترین ترندها خبر نداشت؟ مردم این روزا خیلی به ظاهر و لباسشون اهمیت میدن حتی اگه برای خونه باشه فقط به خودت و سلیقه‌ات وفادار باش نه همه چی رو کپی کن,fashion_and_style
نه طاقت موندن نه پول رفتن,business_and_finance
دنیای کسب و کار و مالی برام همیشه جذاب بوده دوست دارم بیشتر در موردش بدونم و تجربیات جدیدی کسب کنم شاید روزی بتونم یه کسب و کار خودم روهم راه بندازم نظرتون چیه؟,business_and_finance
وای کاش دیگه هیچ‌کس از مهمونی دیشب فیلم و عکس نفرسته من از خجالت آب شدم,social_issues_and_activism
ماشین‌های جدید خیلی قشنگن همشون تکنولوژی پیشرفته دارن و راحتی رو به یه سطح جدید رسوندن عاشق رنگ و طراحیشونم,automotive
چیزی که واقعا دوست دارم اینه که به آشپزی بپردازم و غذاهای جدید امتحان کنم حس خوبی می‌ده و همیشه نتیجه‌اش خوشمزه میشه,food_and_cooking
پسر ایرانی,other
منم ازینا,other
خونه تازه و زیبا رو دیدم همشون گلدونای زیبا و دکوراسیون خوبی داشتن خونه و باغ خوب خیلی آدمو آروم میکنه و خوشحال میکنه خونه خودمم دلم میخواد زودتر زیبا بشه,home_and_garden
اونم سبک و لباسش واقعا خوشمزه بود هر روز دلم میخواد یه لباس جدید بخرم و بپوشم فشن و سبک واقعا حال و هوای خاصی به زندگیم میده,fashion_and_style
Slm Asl plz,other
واقعا برام سواله این وقت صبح این استاد چرا انلاینه؟,education_and_learning
عشقی که توی خیابون‌ها می‌چرخه دلیلش خودمونیم ما ایرانی‌ها بدون خودرو نمی‌تونیم,automotive
خانواده و پرورش فقط درباره مادر و پدر نیست بلکه در مورد دوستان و همدلی هم هست یک خانواده نمی‌تونه فقط با چند نفر تشکیل بشه بلکه همه افرادی که از هم مراقبت می‌کنند جزو خانواده هستند,family_and_parenting
دوست دارم همیشه با دوستام بازی کنم یه ساعت هم نمی‌گذره که از زمانمون ناراحت نشیم بازی کردن خیلی خوشحالمون می‌کنه و استرسمون رو کم می‌کنه بهترین راه برای سرگرمی هم هست,gaming
این روزا چیزی از گیمینگ نمونده همه دارن توی بازی‌ها فعالیت میکنن منم میخوام یه گیمر حرفه‌ای بشم ولی تازه شروع کردم اگه کسی راهنمایی کنه ممنون میشم,gaming
یه چیزی که همیشه دوست دارم ازش حرف بزنم زیبایی و محصولات آرایشی چقدر حس خوبی بهم می‌ده که با استفاده از این محصولات خودم رو بهتر و زیباتر ببینم اون حس اعتماد به نفسی که بهم می‌ده نمیشه با هیچ‌چیز دیگه جا به جا کرد عاشق این عالمه,beauty_and_cosmetics
همین که عکس این hpv که بحثشه تو تایملاین من نیومده یعنی جای امیدی به توییترم هست,health_and_wellness
بهمن مزخرف,art_and_design
خانواده تنها مکانی است که همیشه برایتان آرامش و امنیت را فراهم می‌کند همیشه قدر آنها را بدانید و به آنها احترام بگذارید,family_and_parenting
چه هوای خوبیه امروز دیگه بهار وارد شده و همه چیز تازه و زنده شده دلم میخواد بیرون برم و از طبیعت لذت ببرم همه یک دست بیایین,weather_and_seasons
انقدی که من با ای‌ها فاز می‌گیرم با بچه‌های دوره خودمون اخت نمیشم,social_issues_and_activism
ساعت امتحان رو انداختین خب الان که من باید صب از خواب پاشم تا بتونم هم‌زمان به ورزش و امتحانم برسم ای چقد انسان‌های بیخود و بی فکری هستین که همواره دردسرید فقط,education_and_learning
خانواده همیشه بهترین حامی و دوست برای ماست همیشه از وقتی کنار خانواده بگذرونید و ارزشش رو بدونید خیلی خوشحالم که خانواده قوی و پشتیبانی‌کننده‌ای دارم,family_and_parenting
فوتبال یکی از بهترین ورزش‌هاست هیجان‌انگیزه حرفه‌ایه و همه رو می‌تونه خوشحال کنه بازی کنی یا تماشاچی باشی هر دو حس عالیه اما همیشه دلیل شادی‌امون نباشه گاهی اوقات هم غم و اندوه بهمون می‌ده ولی از هرچیز دیگه‌ای بهتره ️,sports_and_athletics
تیریخیدا ننویسیم «می‌باشد» غلطه درستش اینه بنویسیم «است» «باشیدن» یعنی مراقب‌بودن می‌باشد یعنی مراقب است,education_and_learning
این هوای گرم و آفتابی چقدر حال و هوامونو خوب کرده امیدوارم تابستون امسالمون خیلی خوب و خنک باشه,weather_and_seasons
سلام ممنونم,other
اووه فناوری و نوآوری یه چیزیه که همیشه دلم رو شاد میکنه با این همه پیشرفت تکنولوژی دنیا هر روز قشنگتر میشه برای همین همیشه از جدیدترین ابتکارات و ایده‌ها مطلع میشم هر کسی که توی این زمینه کار میکنه واقعا قدردانی می‌کنم ایشالا همیشه همینطور پیشرفت بکنیم,technology_and_innovation
آخه داداش این بازار مالی چه حالی داره؟ هر روز بالا پایین میشه نمیدونم کیا دارن پولشونو میبرن و کیا دارن از دست میدن نمیدونم چطوری باید تصمیم بگیرم که چیکار کنم؟,business_and_finance
دیروقت بیدار شدم و دیدم کل خونه رو یک دست خراب کرده‌ام الان باید ببینم چطوری برای خودم جواب بدم و همه چیو درست کنم بیشترین وقتم رو توی خونه و باغچه می‌گذرونم و دوست دارم همیشه تمیز و زیبا باشه,home_and_garden
دوست دارم وقتی ویدیوهای بازی‌های ورزشی رو تو تلویزیون می‌بینم همیشه احساس هیجان می‌کنم واقعا ورزش خیلی جذابه و انرژی می‌ده ️,sports_and_athletics
چقدر خوشمزه است که هر روز با لباس‌های زیبا و استایلی که دوست دارم بپوشم احساس خوبی بهم می‌دهد و باعث می‌شود اعتماد به نفسم بالا برود فشن و استایل واقعا یکی از علاقه مندی هایم است,fashion_and_style
همینه که هست,other
